ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
312189	50	W	3	67	64000	R2.507	8.141	38.551202	-121.430183		OR	1	SB 65TH ST to 50WB Slip	1
312233	99	N	3	67	64000	17.161	291.631	38.468819	-121.416935	.643	ML	3	99NB at Stockton Blvd	1
312236	50	W	3	67	64000	R2.045	7.679	38.553882	-121.437973	.281	ML	4	50WB at 59TH ST	1
312247	50	W	3	67	64000	R1.947	7.581	38.554652	-121.439488		OR	2	59TH ST to 50WB Slip	1
312264	50	W	3	67	64000	R5.237	10.871	38.558665	-121.381217	.377	ML	4	SB Watt Ave	1
312265	50	W	3	67	64000	R5.237	10.871	38.558665	-121.381217		OR	3	SB Watt Ave	1
312326	80	W	3	67	64000	M3.499	87.404	38.632748	-121.502715	.404	ML	4	80WB at Truxel Rd	1
312327	80	W	3	67	64000	M3.496	87.401	38.632724	-121.502762		OR	2	SB Truxel Rd 80WB Slip	1
312343	80	E	3	67	64000	M3.569	87.474	38.633055	-121.501501	.429	ML	3	80EB at Truxel Rd	1
312344	80	E	3	67	64000	M3.582	87.487	38.63316	-121.501301		OR	2	SB Truxel Rd 80EB Loop	1
312345	80	E	3	67	64000	M3.465	87.37	38.632213	-121.503092		FR	2	80EB to Truxel Rd	1
312346	80	W	3	67	64000	M3.696	87.601	38.63434	-121.499686	.461	ML	3	NB Truxel Rd	1
312347	80	W	3	67	64000	M3.696	87.601	38.63434	-121.499686		OR	2	NB Truxel Rd	1
312382	99	N	3	67	64000	17.553	292.023	38.473227	-121.421498	.367	ML	3	EB Mack Rd	1
312383	99	N	3	67	64000	17.553	292.023	38.473227	-121.421498		OR	2	EB Mack Rd	1
312386	99	N	3	67	64000	17.895	292.365	38.477038	-121.425542	.373	ML	3	WB Mack Rd	1
312387	99	N	3	67	64000	17.895	292.365	38.477038	-121.425542		OR	2	WB Mack Rd	1
312388	99	N	3	67	64000	18.299	292.769	38.481528	-121.430345	.202	ML	3	Tangerine Ave	1
312420	99	S	3	67	64000	18.576	293.021	38.484562	-121.433775	.322	ML	3	Pomegranate Ave	1
312421	99	N	3	67		18.942	293.412	38.488691	-121.437961	.46	ML	3	Orange Ave	1
312422	99	N	3	67		19.497	293.967	38.494881	-121.444522	.37	ML	3	99NB at Florin Rd	1
312423	99	N	3	67		19.499	293.969	38.494903	-121.444546		OR	1	EB Florin Rd to 99NB Loop	1
312424	99	N	3	67		19.452	293.922	38.494379	-121.44399		FR	1	99NB to EB Florin Rd	1
312425	99	N	3	67		19.683	294.153	38.496957	-121.446721	.349	ML	3	99NB at Florin Rd	1
312426	99	N	3	67		19.687	294.157	38.497001	-121.446769		OR	2	WB Florin Rd 99NB Slip	1
312427	99	N	3	67		19.642	294.112	38.496508	-121.446224		FR	1	99NB to WB Florin Rd	1
312439	80	E	3	67	64000	M3.78	87.685	38.634771	-121.498277	.405	ML	4	80EB at Truxel Rd	1
312440	80	E	3	67	64000	M3.787	87.692	38.634827	-121.49817		OR	2	NB Truxel Rd 80EB Slip	1
312513	99	N	3	67		20.196	294.666	38.502687	-121.45279	.535	ML	3	99NB at Maynard Way	1
312514	99	N	3	67		20.753	295.223	38.509079	-121.459013	.377	ML	3	EB 47th Ave	1
312515	99	N	3	67		20.753	295.223	38.509079	-121.459013		OR	1	EB 47th Ave	1
312517	99	S	3	67		20.838	295.283	38.510121	-121.459962	.359	ML	3	EB 47th Ave	1
312518	99	S	3	67		20.759	295.204	38.509064	-121.459371		OR	2	EB47th Ave to SB99 On Ramp	1
312519	99	S	3	67		20.838	295.283	38.510121	-121.459962		FR	1	99SB to EB 47th Ave	1
312520	99	N	3	67		20.951	295.421	38.511704	-121.46048	.394	ML	3	99NB at 47th Ave	1
312521	99	N	3	67		20.951	295.421	38.511704	-121.46048		OR	2	WB 47th Ave to 99NB On Ramp	1
312523	99	N	3	67		21.54	296.01	38.519594	-121.464642	.434	ML	3	Martin L King Jr	1
312524	99	S	3	67		21.54	295.985	38.519527	-121.464889		FR	1	Martin L King Jr	1
312525	99	N	3	67		21.821	296.291	38.52335	-121.46665	.248	ML	3	EB Fruitridge	1
312526	99	N	3	67		21.821	296.291	38.52335	-121.46665		OR	1	EB Fruitridge	1
312527	99	N	3	67		22.037	296.507	38.526244	-121.468176	.594	ML	3	WB Fruitridge	1
312528	99	N	3	67		22.037	296.507	38.526244	-121.468176		OR	1	WB Fruitridge	1
312529	99	N	3	67		22.037	296.507	38.526244	-121.468176		FR	1	WB Fruitridge	1
312562	99	N	3	67	64000	23.202	297.672	38.542279	-121.473702	.206	ML	4	99NB at 12th Ave	1
312563	99	N	3	67	64000	23.215	297.685	38.542468	-121.473703		OR	1	12th Ave to 99NB Slip	1
312564	99	S	3	67	64000	23.419	297.864	38.545423	-121.473985	.111	ML	4	99SB at 8TH AVE POC	1
312566	99	N	3	67	64000	24.145	298.615	38.555907	-121.474179	.689	ML	3	99NB at Broadway	1
312569	99	N	3	67	64000	23.986	298.456	38.553621	-121.473984		FF	2	99NB to 50	1
312570	99	S	3	67	22020	15.517	289.962	38.446758	-121.405805	.432	ML	2	99SB at Jacinto Rd	1
312648	99	N	3	67	22020	16.154	290.624	38.455428	-121.409707	.644	ML	2	EB Calvine Rd	1
312649	99	N	3	67	22020	16.154	290.624	38.455428	-121.409707		OR	2	EB Calvine Rd	1
312650	99	N	3	67	22020	16.154	290.624	38.455428	-121.409707		FR	1	EB Calvine Rd	1
312651	99	N	3	67	22020	16.267	290.737	38.456958	-121.410442	.503	ML	3	99NB at Calvine Rd	1
312652	99	N	3	67	22020	16.272	290.742	38.457026	-121.410475		OR	3	WB Calvine Rd 99NB Slip	1
312689	51	N	3	67	64000	0.649	.649	38.56768	-121.46946	.561	ML	4	P St	1
312692	51	N	3	67	64000	0.649	.649	38.56768	-121.46946		OR	2	P St	1
312694	51	N	3	67	64000	1.233	1.233	38.575691	-121.465994	.426	ML	4	51NB at J ST	1
312706	51	N	3	67	64000	1.199	1.199	38.575227	-121.466199		OR	2	J ST to 51NB Slip	1
312709	51	N	3	67	64000	1.147	1.147	38.574513	-121.466505		FR	2	51NB to J ST	1
312745	51	N	3	67	64000	1.5	1.5	38.579355	-121.46446	.427	ML	3	30 & E St	1
312746	51	N	3	67	64000	1.5	1.5	38.579355	-121.46446		OR	2	30 & E St	1
312757	51	S	3	67	64000	3.326	3.326	38.596555	-121.443773	.441	ML	5	EB Exposition Bl	1
312758	51	S	3	67	64000	3.326	3.326	38.596555	-121.443773		OR	1	EB Exposition Bl	1
312771	51	S	3	67	64000	3.411	3.411	38.597705	-121.443157	.218	ML	3	WB Exposition Bl	1
312772	51	S	3	67	64000	3.411	3.411	38.597705	-121.443157		OR	2	WB Exposition Bl	1
312773	51	S	3	67	64000	3.411	3.411	38.597705	-121.443157		FR	1	WB Exposition Bl	1
312782	51	N	3	67	64000	4.206R	4.206	38.605082	-121.43308	.427	ML	4	51NB at Arden Way	1
312804	51	N	3	67	64000	4.612	4.612	38.609733	-121.428176	.352	ML	4	EB El Camimo	1
312805	51	N	3	67	64000	4.612	4.612	38.609733	-121.428176		OR	1	EB El Camimo	1
312806	51	N	3	67	64000	4.612	4.612	38.609733	-121.428176		FR	2	EB El Camimo	1
312807	51	N	3	67	64000	4.909	4.909	38.612976	-121.424576	.417	ML	4	51NB at El Camino	1
312808	51	N	3	67	64000	4.936	4.936	38.613271	-121.424256		OR	1	WB El Camino 51NB Slip	1
312854	51	S	3	67	64000	1.097	1.097	38.573898	-121.467078	.691	ML	3	H Street	1
312855	51	S	3	67	64000	1.097	1.097	38.573898	-121.467078		OR	2	H and 29th St 51SB Slip	1
312856	51	S	3	67	64000	2.092	2.092	38.584861	-121.456996	.219	ML	3	North of A St	1
312857	51	S	3	67	64000	2.53	2.53	38.58611	-121.449127	.617	ML	3	51SB at Elvas Underpass	1
312858	51	N	3	67	64000	3.758	3.758	38.600789	-121.438319	.224	ML	2	160NB at 51 and 160 IC	1
312895	51	N	3	67	64000	5.447	5.447	38.61932	-121.419484	.5	ML	4	Glenrose Ave	1
312896	51	N	3	67	64000	5.91	5.91	38.624622	-121.41574	.373	ML	3	51NB at Howe Ave	1
312897	51	N	3	67	64000	5.921	5.921	38.624694	-121.415556		FR	1	51NB to Howe Ave	1
312898	51	N	3	67	64000	6.194	6.194	38.626546	-121.411041	.479	ML	3	51NB at Bell St	1
312899	51	N	3	67	64000	6.189	6.189	38.626511	-121.411123		FR	1	51NB to Bell St	1
312900	51	S	3	67	64000	6.743	6.725	38.630571	-121.402163	.338	ML	3	SB Fulton Ave	1
312901	51	S	3	67	64000	6.743	6.725	38.630571	-121.402163		OR	1	Fulton Ave to 51SB Slip	1
312940	51	N	3	67	64000	6.869	6.869	38.631139	-121.399941	.686	ML	3	NB Fulton Ave	1
312941	51	N	3	67	64000	6.869	6.869	38.631139	-121.399941		OR	3	NB Fulton Ave	1
312942	51	S	3	67	64000	7.583	7.565	38.635728	-121.388222	.548	ML	3	51SB at Auburn Blvd	1
312943	51	S	3	67	64000	7.564	7.546	38.635576	-121.388511		OR	1	Auburn Blvd to 51SB Slip	1
312944	51	N	3	67	64000	7.863	7.863	38.638497	-121.384478	.198	ML	3	SB Watt Ave	1
312945	51	N	3	67	64000	7.863	7.863	38.638497	-121.384478		OR	1	SB Watt Ave	1
312946	51	S	3	67	64000	7.965	7.947	38.639721	-121.383432	.326	ML	3	SB Watt Ave / SB	1
312947	51	S	3	67	64000	7.965	7.947	38.639721	-121.383432		OR	1	SB Watt Ave / SB	1
313000	50	W	3	67	64000	R5.374	11.008	38.558938	-121.37871	.131	ML	4	NB Watt Ave	1
313001	50	W	3	67	64000	R5.374	11.008	38.558938	-121.37871		OR	2	NB Watt Ave	1
313002	50	W	3	67	64000	R5.374	11.008	38.558938	-121.37871		FR	2	NB Watt Ave	1
313003	50	W	3	67		R7.741	13.375	38.565998	-121.336473	.374	ML	4	50WB at Bradshaw Rd	1
313004	50	W	3	67		R7.741	13.375	38.565998	-121.336473		OR	1	Bradshaw Rd to 50WB Slip	1
313005	50	W	3	67		R7.836	13.47	38.566723	-121.334983	.295	ML	4	50WB at Bradshaw Rd	1
313006	50	W	3	67		R7.836	13.47	38.566723	-121.334983		OR	1	Bradshaw to 50WB Loop	1
313007	50	W	3	67		R7.836	13.47	38.566723	-121.334983		FR	2	50WB to Bradshaw Rd	1
313010	50	W	3	67		R9.572	15.206	38.579141	-121.307098	.428	ML	4	50WB at Mather Field	1
313011	50	W	3	67		R9.55	15.184	38.578957	-121.307429		OR	1	Mather Field to 50WB Loop	1
313012	50	W	3	67		R9.607	15.241	38.579447	-121.306586		FR	2	50WB to Mather Field	1
313035	50	W	3	67		R10.843	16.477	38.590372	-121.288588	.265	ML	5	50WB at Zinfandel	1
313036	50	W	3	67		R10.873	16.507	38.590638	-121.288152		OR	1	Zinfandel to 50WB Slip	1
313037	50	W	3	67		R11.007	16.641	38.591815	-121.286189	.375	ML	4	50WB at Zinfandel	1
313038	50	W	3	67		R11.002	16.636	38.591771	-121.286262		OR	2	Zinfandel to 50WB Loop	1
313054	50	E	3	67		15.696	21.366	38.630298	-121.217963		OR	1	SB Hazel Ave 50EB Loop	1
313055	50	E	3	67		15.78	21.45	38.630979	-121.216663	.032	ML	4	50EB at Hazel Ave	1
313056	50	E	3	67		15.813	21.483	38.631246	-121.216148		OR	1	NB Hazel Ave 50EB Slip	1
313080	50	W	3	67		15.715	21.385	38.630603	-121.217801	.277	ML	3	50WB at Hazel Ave	1
313081	50	W	3	67		15.6	21.27	38.629672	-121.219562		OR	2	SB Hazel Ave 50WB Slip	1
313082	50	W	3	67		15.823	21.493	38.631488	-121.216123	.154	ML	3	50WB at Hazel Ave ML	1
313083	50	W	3	67		15.822	21.492	38.63148	-121.216139		OR	1	NB Hazel Ave 50WB Loop	1
313084	50	W	3	67		15.942	21.612	38.63247	-121.214255		FR	2	50WB to Hazel Ave	1
313111	80	E	3	67	64000	M4.897	88.802	38.640373	-121.479317	.347	ML	3	80EB at Northgate	1
313112	80	E	3	67	64000	M4.914	88.819	38.640413	-121.479007		OR	2	SB Northgate 80EB Loop	1
313113	80	E	3	67	64000	M4.886	88.791	38.64035	-121.479518		FR	2	80EB to Northgate	1
313114	80	E	3	67	64000	M5.074	88.979	38.640759	-121.476084	.396	ML	4	80EB at Northgate	1
313115	80	E	3	67	64000	M5.069	88.974	38.64075	-121.476175		OR	2	NB Northgate 80EB Slip	1
313132	80	E	3	67	64000	M6.289	90.194	38.641164	-121.45372	.6	ML	3	80EB at Norwood Ave	1
313133	80	E	3	67	64000	M6.291	90.196	38.641163	-121.453683		OR	2	Norwood Ave to 80EB Slip	1
313144	99	S	3	67		21.82	296.265	38.523271	-121.466872	.523	ML	3	Fruitridge Rd	1
313166	99	N	3	67	22020	13.763	288.233	38.422808	-121.394882	.31	ML	2	99NB at Laguna	1
313172	99	N	3	67	22020	13.909	288.379	38.424808	-121.395775	.326	ML	2	WB Laguna Blvd	1
313178	99	N	3	67	22020	14.414	288.884	38.431706	-121.398905	.439	ML	2	99NB at Laguna Creek Bridge	1
313184	51	N	3	67	64000	8.112	8.112	38.641262	-121.381501	.139	ML	3	51NB at Watt Ave	1
313190	99	N	3	67	22020	12.801	287.271	38.409665	-121.388824	.344	ML	2	Elk Grove Blvd	1
313197	51	S	3	67	64000	4.612	4.594	38.609855	-121.428381	.297	ML	4	EB El Camino	1
313204	51	S	3	67	64000	4.79	4.772	38.611777	-121.42621	.649	ML	4	51SB at El Camino	1
313339	50	W	3	67		16.875	22.545	38.639677	-121.199309	.457	ML	2	50WB at Folsom Blvd	1
313344	50	W	3	67		19.067	24.737	38.642303	-121.159864	.639	ML	2	SB Prairie City	1
313349	50	W	3	67		19.281	24.951	38.642136	-121.155977	.776	ML	2	NB Prairie City	1
313368	80	W	3	67		11.864	95.364	38.654384	-121.367632	.481	ML	6	Myrtle Ave	1
313386	80	W	3	67		13.067	96.567	38.667724	-121.353312	.598	ML	4	80WB at JEO Madison Ave	1
313393	80	E	3	67		13.1	96.6	38.667783	-121.352565	.332	ML	5	E of Madison Ave	1
313405	80	W	3	67		13.711	97.211	38.67483	-121.345593	.638	ML	4	80WB JEO Madison Ave POC	1
313406	80	E	3	67		13.724	97.224	38.674623	-121.34513	.656	ML	5	80EB JEO Madison Ave POC	1
313414	80	W	3	67		14.965	98.465	38.688614	-121.330476	.479	ML	5	80WB at JEO Elkhorn Blvd	1
313420	80	E	3	67		14.961	98.461	38.68816	-121.330355	.194	ML	4	80EB at JEO Elkhorn Blvd	1
313426	80	W	3	67		14.963	98.463	38.688592	-121.330501	.003	ML	5	Flaming Arrow Dr	1
313432	80	E	3	67		14.963	98.463	38.688182	-121.330331	.003	ML	4	Flaming Arrow Dr	1
313438	80	W	3	67		16.517	100.017	38.70566	-121.311747	.395	ML	4	80WB at Antelope Rd	1
313444	80	E	3	67		16.46	99.96	38.704565	-121.312447	.36	ML	4	Antelope Rd. Off	1
313450	80	W	3	67		16.712	100.212	38.707798	-121.309389	.468	ML	4	WB Antelope Rd	1
313456	80	E	3	67		16.69	100.19	38.707089	-121.309709	.401	ML	4	JEO Antelope Rd	1
313468	80	W	3	67		17.453	100.953	38.71594	-121.300485	.5	ML	4	80WB JEO Antelope Rd	1
313469	80	E	3	67		17.444	100.944	38.715328	-121.30068	.51	ML	4	80EB JEO Antelope Rd	1
313475	80	E	3	67		17.709	101.209	38.718232	-121.297519	.523	ML	5	Auburn Oaks Ct	1
313482	80	W	3	67		17.713	101.213	38.718773	-121.297325	.517	ML	4	Auburn Oaks Ct	1
313487	80	W	3	67	64000	M9.385	93.29	38.640414	-121.399411	.496	ML	3	80WB at Longview Dr	1
313493	80	W	3	61		0.24	101.74	38.724479	-121.290867	.212	ML	4	80WB at Riverside Ave	1
313512	80	W	3	61	62938	0.385	101.885	38.726072	-121.289117	.191	ML	4	80WB at Riverside Ave	1
313551	50	E	3	67		19.314	24.984	38.641851	-121.155374	.126	ML	2	NB Prairie City Rd	1
313552	50	E	3	67		19.526	25.196	38.641689	-121.151424	.747	ML	2	SB Prairie City Rd	1
313560	80	W	3	67		15.921	99.421	38.69913	-121.318965	.776	ML	4	Weigh Station	1
313567	80	E	3	67		15.921	99.421	38.698664	-121.318884	.747	ML	4	Weigh Station	1
313576	50	W	3	67		19.067	24.737	38.642303	-121.159864		OR	2	SB Prairie City	1
313579	50	W	3	67		19.281	24.951	38.642136	-121.155977		OR	1	NB Prairie City	1
313671	50	E	3	67	64000	R1.982	7.616	38.554125	-121.439034	.574	ML	4	50EB at 59TH ST	1
313684	50	E	3	67	64000	R2.598	8.232	38.55068	-121.428589	.067	ML	4	SB 65th St	1
313698	50	E	3	67	64000	R3.401	9.035	38.552553	-121.414129	.459	ML	4	50EB Hornet Dr 50WB Slip	1
313728	50	E	3	67	64000	R0.615	6.249	38.560761	-121.462558	.775	ML	5	Stockton Blvd	1
313740	50	E	3	67		R9.458	15.092	38.578061	-121.308691	.245	ML	4	50EB at Mather Field Rd	1
313772	50	W	3	113	84816	1.844	1.844	38.575144	-121.536838	.561	ML	4	50WB JWO Jefferson	1
313824	50	E	3	113	84816	0.576	.576	38.57515	-121.558706	.934	ML	4	50/80 I.C	1
313835	50	W	3	113	84816	2.39	2.39	38.577184	-121.526504	.53	ML	3	Jefferson Blvd	1
313840	50	E	3	113	84816	2.39	2.39	38.577018	-121.526523	.545	ML	3	Jefferson Blvd	1
313874	50	W	3	67	64000	L2.133	5.289	38.560208	-121.479591	.86	ML	4	50WB at 25th Street	1
313931	50	W	3	67	64000	R4.532	10.166	38.557205	-121.394106	.576	ML	5	Occidental Dr	1
313938	50	E	3	67	64000	R4.534	10.168	38.556988	-121.393992	.753	ML	4	Occidental Dr	1
313951	51	N	3	67	64000	2.092	2.092	38.584731	-121.456903	.22	ML	3	North of A St	1
313956	51	N	3	67	64000	0.111	.111	38.560283	-121.472642	.38	ML	3	51NB at T St	1
313965	51	S	3	67	64000	6.869	6.851	38.631273	-121.400009		FR	1	Fulton Off	1
313979	80	W	3	113	18100	2.507	74.694	38.5522	-121.697581	1.125	ML	3	Mace Blvd	1
313980	80	W	3	113	18100	2.507	74.694	38.5522	-121.697581		OR	2	Mace Blvd	1
313981	80	W	3	113	18100	2.507	74.694	38.5522	-121.697581		FR	2	Mace Blvd	1
314000	80	E	3	61	14498	34.447	135.932	39.114317	-120.94421	4.475	ML	3	 Colfax Curve	1
314001	80	W	3	61	14498	34.447	135.932	39.114294	-120.944331	4.467	ML	2	Colfax Curve	1
314013	80	E	3	113	18100	2.605	74.792	38.552253	-121.695597	.336	ML	3	SB Mace Blvd	1
314014	80	E	3	113	18100	2.605	74.792	38.552253	-121.695597		OR	2	SB Mace Blvd	1
314015	80	E	3	113	18100	2.605	74.792	38.552253	-121.695597		FR	2	SB Mace Blvd	1
314025	80	E	3	113	18100	2.714	74.901	38.55267	-121.693658	.451	ML	3	80EB at Mace Blvd	1
314026	80	E	3	113	18100	2.803	74.99	38.553139	-121.692126		OR	2	NB Mace Blvd to 80EB Slip	1
314036	50	E	3	67		12.599	18.269	38.609576	-121.268664	.521	ML	3	50EB at Sunrise Blvd	1
314042	50	E	3	67		12.474	18.144	38.608773	-121.270725	.069	ML	3	50EB at Sunrise Blvd	1
314059	50	W	3	67		12.436	18.106	38.60874	-121.271469	.437	ML	3	50WB at Sunrise Blvd	1
314060	50	W	3	67		12.445	18.115	38.608797	-121.271318		OR	1	Sunrise to 50WB Loop	1
314061	50	W	3	67		12.575	18.245	38.609618	-121.26914		FR	2	50WB to Sunrise	1
314078	50	W	3	67		12.442	18.112	38.608778	-121.271368		OR	2	Sunrise to 50WB Slip	1
314098	99	N	3	67	22020	13.909	288.379	38.424808	-121.395775		OR	1	WB Laguna Blvd	1
314107	99	N	3	67	22020	12.801	287.271	38.409665	-121.388824		OR	3	Elk Grove Blvd	1
314114	99	N	3	67	22020	13.776	288.246	38.422987	-121.394961		OR	1	EB Laguna to 99NB Loop	1
314115	99	N	3	67	22020	13.749	288.219	38.422616	-121.394797		FR	2	99NB to Laguna	1
314121	51	N	3	67	64000	2.529	2.529	38.585989	-121.449053	.663	ML	3	51NB at Elvas Underpass	1
314129	51	S	3	67	64000	4.769	4.751	38.611553	-121.426465		OR	2	WB El Camino to 51SB Loop	1
314131	51	S	3	67	64000	4.866	4.848	38.612592	-121.425301		FR	1	51SB to El Camino	1
314138	51	S	3	67	64000	4.612	4.594	38.609855	-121.428381		OR	1	EB El Camino	1
314145	51	N	3	67	64000	3.411	3.411	38.597649	-121.443024		FR	2	EB Exposition Bl	1
314147	51	N	3	67	64000	3.418	3.418	38.597734	-121.442947	.614	ML	2	51NB at Exposition Blvd	1
314157	51	S	3	67	64000	3.763	3.763	38.601001	-121.438281	.383	ML	4	51/160 IC	1
314159	160	S	3	67	64000	46.678	49.279	38.60135	-121.438056	.717	ML	2	51/160 IC	1
314165	80	W	3	67		R10.733	94.358	38.645697	-121.381619	.349	ML	3	Route 244/Auburn Blvd	1
314171	80	W	3	67		R10.733	94.358	38.645697	-121.381619		OR	2	Rt. 244/NB Watt Ave	1
314177	80	W	3	67	64000	M9.297	93.202	38.639643	-121.400686		OR	2	Longview Dr to 80WB Slip	1
314182	80	W	3	67		16.517	100.017	38.70566	-121.311747		OR	1	Antelope Rd to 80WB Slip	1
314190	80	W	3	67		16.712	100.212	38.707798	-121.309389		OR	2	WB Antelope Rd	1
314194	51	N	3	67	64000	0.081	.081	38.559913	-121.47281		FF	2	99NB to 50WB	1
314195	51	N	3	67	64000	0.105	.105	38.560201	-121.472679		FR	1	51NB to T St	1
314201	80	W	3	61		0.233	101.733	38.724402	-121.290952		OR	2	Riverside Ave to 80WB Slip	1
314204	80	W	3	61	62938	0.383	101.883	38.72605	-121.289142		OR	1	Riverside Ave 80WB Loop	1
314217	80	W	3	61	62938	5.949	107.449	38.787309	-121.224234	.76	ML	3	80WB at Rocklin Rd	1
314218	80	W	3	61	62938	5.95	107.45	38.787319	-121.224221		OR	2	Rocklin Rd to 80WB Slip	1
314230	50	W	3	67		21.558	27.228	38.643465	-121.113672	1.676	ML	2	NB East Bidwell	1
314231	50	W	3	67		21.562	27.232	38.643467	-121.113605		OR	2	NB East Bidwell	1
314241	50	W	3	67		21.383	27.053	38.643335	-121.116814	.359	ML	3	50WB at E Bidwell	1
314242	50	W	3	67		21.348	27.018	38.643307	-121.117466		OR	2	SB E Bidwell 50WB Slip	1
314248	50	E	3	67		21.639	27.309	38.643258	-121.112271	1.708	ML	3	50EB at E Bidwell	1
314254	80	E	3	57	80588	17.126	187.691	39.34303	-120.161314	2.536	ML	2	80EB at JEO 267 to 80EB FF	1
314255	80	W	3	57	80588	17.125	187.946	39.343101	-120.161488	2.595	ML	2	80WB at JEO 267 to 80EB FF	1
314262	50	W	3	67		16.867	22.537	38.63965	-121.199456		OR	2	Folsom Blvd to 50WB Slip	1
314270	50	E	3	67	64000	R1.413	7.047	38.557621	-121.448474	.684	ML	5	48th St	1
314277	80	E	3	57		29.506	200.071	39.422168	-120.034939	5	ML	2	Farad	1
314291	50	E	3	67		12.588	18.258	38.609506	-121.268846		OR	1	Sunrise to 50EB Slip	1
314297	50	E	3	67		12.476	18.146	38.608786	-121.270692		OR	1	SB Sunrise to 50EB Loop	1
314336	70	E	3	115		13.524	20.149	39.12908	-121.584575	1.716	ML	2	70EB Yuba River Br	1
314342	70	W	3	115		13.531	20.156	39.129066	-121.584824	3.606	ML	2	70WB Yuba River Br	1
314343	70	E	3	115		13.524	20.149	39.12908	-121.584575		OR	1	N Beale Rd to 70EB	1
314355	70	E	3	115		R11.064	19.311	39.121638	-121.572252	2.32	ML	2	Feather River Blvd	1
314371	50	E	3	67	64000	R3.615	9.249	38.553402	-121.410326	.192	ML	4	SB Howe	1
314379	50	E	3	67		21.405	27.075	38.643088	-121.116385	.416	ML	2	50EB at E Bidwell	1
314380	50	E	3	67		21.422	27.092	38.643106	-121.116068		OR	2	SB E Bidwell 50EB Loop	1
314402	80	W	3	67		R11.272	94.897	38.64921	-121.3732	.277	ML	3	80WB to 51SB	1
314407	80	W	3	67		R11.202	94.827	38.648434	-121.374034		OR	1	244WB to 51SB	1
314419	80	W	3	67		14.498	97.998	38.683477	-121.336101	.307	ML	4	WB Elkhorn Blvd	1
314420	80	W	3	67		14.498	97.998	38.683477	-121.336101		OR	2	WB Elkhorn Blvd	1
314421	80	W	3	67		14.498	97.998	38.683477	-121.336101		FR	2	WB Elkhorn Blvd	1
314433	80	W	3	67		14.343	97.843	38.681781	-121.33798	.394	ML	4	EB Elkhorn Blvd	1
314434	80	W	3	67		14.343	97.843	38.681781	-121.33798		OR	2	EB Elkhorn Blvd	1
